id,D_H,EC,EO,VE,PH,WA,NF,GLR,VC,TDS,TRS,TWS
3816,-0.13681284,-0.009719836,0.013159317,-0.0024662057,-0.00092421466,-0.00529058,-0.003820379,-0.0022333018,-0.008282174,0.015534984,0.112163514,-0.08298367
891,0.15174487,0.0132199535,0.0047644298,0.005946244,0.00052692625,0.036231402,0.0007335053,0.0042005405,0.0048082047,-0.0037389486,-0.0032484713,0.102599226
3332,0.06698575,0.000771556,0.0031621025,0.0011743905,0.0027008192,0.00844742,0.0004127699,0.0029204641,0.0026707933,0.063640915,0.13708535,0.1612228
498,0.103523456,0.005034133,0.015099845,-0.01147444,-0.00064241217,0.0042577228,-0.0025357052,-0.00061911653,-0.005771903,-0.0044516483,-0.0345298,-0.06216459
2542,-0.102752455,-0.006544635,0.008685321,-0.004123918,-0.0006939906,-0.022199957,-0.0053219637,0.0024746722,0.0004381768,-0.0028755479,-0.08025481,-0.06784625
1495,-0.16744184,0.002762986,-0.027317334,-0.0014375533,-0.0017102944,-0.0732972,-0.0035203802,-0.008403733,0.000552582,-0.0046309694,0.085214965,0.01847217
3062,-0.051019467,-0.0032587727,0.013688582,-0.00041328752,-0.000398325,-0.010085394,-0.0015245462,0.005756826,0.001920481,-0.0045317565,0.15802526,-0.069854066
1011,0.021888943,0.0016916776,-0.024212843,-0.0007326773,-0.0017964656,0.0060982495,-0.0020044642,-0.0012829348,-0.0034415247,-0.01434778,0.14737989,0.17874989
3286,0.053519394,0.0012352272,0.002819031,-0.0018880845,0.0021796233,0.010276279,0.00059761625,0.0020447683,-0.0065633394,-0.007135375,0.12855709,-0.07455964
2515,-0.07937984,0.0146296,0.028188732,0.018531738,-0.00046695158,0.0116368905,0.002453818,0.004415879,-0.0021407772,-0.0025252185,-0.064519994,-0.065972984
1220,-0.096181646,0.0012571962,-0.03671359,-0.008535598,-0.0015494813,-0.03222835,-0.0060424125,-0.0008116324,-0.0008435677,-0.0034966092,-0.12238554,-0.06150862
3603,0.012889775,-0.009266683,0.008432819,0.0011767755,-0.00056188967,0.0067276433,0.000939003,0.006261871,0.0039536543,-0.0066990955,0.120416865,-0.08489238
2471,-0.22233123,-0.008183179,-0.026389023,-0.004382435,-0.0016289552,0.005171047,-0.0037000233,-0.017149186,-0.0055682366,-0.005008205,0.08358715,0.021880535
1585,-0.111206256,-0.005457988,-0.02351227,-0.0069513144,0.0041856654,0.001564233,-0.004645849,-5.5057702e-05,7.499538e-05,-0.0033495396,-0.04855454,-0.0700758
421,0.061298624,-0.007270646,0.011845328,-0.0020429734,-0.0013700243,0.006082259,0.00020880107,0.0010789228,0.0017394345,0.05669722,0.14792395,0.18007211
3614,0.04106348,0.0014630561,0.016150612,0.00038805255,-0.00073886674,0.006407162,0.0014274666,0.003220203,0.009355004,-0.0066984426,0.0633034,-0.07607616
801,-0.027439198,-0.007985641,0.007050576,-0.0026969889,0.00012832206,0.00909159,-0.00283292,0.0028211344,-0.006988087,-0.005240694,0.14080536,-0.078699015
628,0.045842744,-0.0011952039,0.010979604,0.003289393,-0.0005994731,0.010677037,0.00010398685,0.00026627854,0.0031249954,0.033816535,0.15774046,0.045886308
403,0.05247345,-0.0021851861,0.008526154,-0.008332261,-0.0014367955,0.0017214372,1.7793738e-05,-0.012008875,-0.010705034,0.015186158,0.11010019,0.12883459
1636,-0.01926145,0.0053101685,0.008438216,0.0042870645,-0.0013572078,0.016943885,0.0012472378,0.0032469,0.007882814,-0.0046345172,-0.09218586,0.15562329
377,0.05545366,-0.0036393837,0.0039853947,-0.00044312436,-0.0006932962,0.013976421,0.00021970544,0.0021743448,0.0057037217,-0.0064622206,0.15534928,-0.06721882
2734,-0.06296808,-0.0041094907,0.025677124,2.121101e-05,0.0057377224,-0.014599044,0.0034545877,0.004383211,0.009068394,-0.0029570612,-0.07407777,-0.06819435
1179,-0.10492195,-0.0053537427,0.005909694,0.001206481,-0.00051829783,0.005760719,0.001691586,-0.010358566,0.0009776838,-0.0028836404,-0.029805882,0.005477931
433,-0.13237174,-0.022822952,-0.057997055,-0.008546416,-0.0018500483,0.0069450573,-0.0008522397,-0.005011169,-0.011102966,-0.006554506,-0.00018797099,0.10481781
984,0.045777384,-0.005576076,0.009866144,-0.00079244305,-3.362768e-05,0.006038866,-0.000538381,0.0025324533,0.006049334,-0.006655519,0.17287628,-0.070738085
175,0.044882867,-0.005956798,-0.0028463246,-0.003397363,-0.0010683099,0.009356294,0.0003537285,5.798077e-05,-0.0021751104,-0.017084423,0.12616926,0.15180176
440,-0.11304932,0.006193479,-0.0225173,-0.0032780964,-0.001143693,-0.0364791,-0.0048861788,0.004453922,-0.004555036,-0.0030277602,-0.04837274,-0.0666008
471,-0.008543518,-0.016463293,0.014061215,0.0017522248,0.00427369,0.020800356,-0.0020265493,0.0031622804,-0.0024833316,-0.0046616793,-0.056588862,-0.073770665
1,0.019412724,0.011175608,-0.008631003,0.0013603572,0.0074812127,0.015586458,-0.0008862544,0.0035761285,0.0051651783,-0.004724519,-0.035797738,0.096582755
